Date,Inflation Rate (%),GDP Growth Rate (%),Interest Rate (%),Stock Market Return (%),Gold Price (USD),Real Estate Index,Cryptocurrency Growth Rate (%),Bond Yield (%)
2020-07-31,6.629166501509118,1.5322440109870161,2.836598419652827,10.436089043461024,1674.930886679521,261.1179980785856,-13.925304907275482,1.25904241478207
2020-08-31,4.664006086995967,5.101633462066398,2.026473045965779,-1.4545662075530998,1667.728028654127,249.10282886290258,12.8662147578465,1.9888888943766228
2020-09-30,4.4723793376700485,0.8073201004166295,2.2723867284874046,-3.514414164217688,1693.6355787671648,266.7185966337885,-22.26588402826243,1.7903726407273715
2020-10-31,2.3138921817533875,-1.063463868579153,3.2084041025915475,-0.5076897958183277,1702.0013866231768,257.23478664357236,6.029674900654811,5.3558794599117725
2020-11-30,1.198270758544244,-0.8560665435773132,2.147049155300171,4.757373562870194,1692.802824868156,253.71682516651083,30.493066311619685,5.9067119791416705
2020-12-31,7.229118184649951,4.092085053739778,9.01927153395104,-3.2984089794280935,1712.362420702476,251.30257092986383,-2.194278060881434,2.2810681978640313
2021-01-31,7.2531354287249785,2.9457445065300885,1.2622205837856009,5.603722696228351,1705.1027947024932,254.0646141686964,23.19293795897744,4.0351161577109735
2021-02-28,5.2482609295495095,-1.191018591017678,5.48285820091742,0.23529130478101123,1710.0642863810508,261.90175512174795,33.635996863178335,6.0442181680672
2021-03-31,3.0427234328652553,-1.3271455510800205,4.398769856401785,3.801179521299506,1710.6059076959955,259.0831597629354,44.17422555835621,5.3968092685975035
2021-04-30,3.119071809594957,3.60775305167296,9.83259686063176,0.9031632283829172,1730.710994499697,269.7575836356438,-11.228633451563717,4.253423232951089
2021-05-31,5.9446675915267955,-1.4178959490864518,1.5643695705964973,-2.638356011452058,1677.9944017426965,262.6344868749097,1.9452732647446496,4.542086142752638
2021-06-30,7.2283269496443285,4.57488047432285,4.279628190934545,13.711332674053917,1756.915527802738,259.82784193710825,-17.806718933566607,4.05016328149768
2021-07-31,7.15314818198838,3.6499378172519696,9.709969116116005,9.090144853994019,1762.7073653268244,268.03327630111824,49.39868017267001,2.7852907079129237
2021-08-31,6.349066593932179,-1.3492097548648019,8.722317695992812,-6.497170605838686,1685.142301525213,270.6627409904286,44.16007743394363,4.390131957154097
2021-09-30,5.315237346157158,-1.3212982873184647,8.262184674018158,11.71169939744782,1771.4938089476896,260.70485489442063,13.196570422444765,5.133311812300544
2021-10-31,1.1310497374628663,5.893116628009404,2.9500768569269282,2.185779956237841,1708.493681308014,261.55322114585005,37.362663550113695,6.239937495164846
2021-11-30,1.7122153557096031,0.9941663660489626,2.1234320802056255,12.363805672352285,1735.8131406560396,259.7710854424365,11.676638181763373,4.8177481238754885
2021-12-31,7.239156413953094,0.9651371765351273,6.852110589282095,9.996381398682882,1783.346641528742,274.6025172887605,19.88685504022078,5.566729222258948
2022-01-31,5.048217947446925,4.502396538060021,9.329071896712065,0.6303376117308357,1731.7663661738684,273.98738762356584,-22.87004543071867,1.960429809727438
2022-02-28,0.5689778871247224,5.57798861907087,5.789247483632333,-9.438267291997064,1804.1816396503998,271.040734669808,30.421633639744634,3.7693448465187394
2022-03-31,1.2610365714952407,5.888008510582967,5.930320549964049,-3.283066015376348,1812.2929157037238,279.26834621787765,-19.782921309181212,1.0559897189625598
2022-04-30,5.476263268310419,4.027025482071533,3.1598013897726998,3.540855366521672,1786.5208319534895,279.3351603811768,36.085410420202265,2.4800731871297383
2022-05-31,0.5379618788466402,1.010076684247326,7.810182865323401,5.836955495653681,1743.1072064185453,275.76566469379276,32.56224701363087,5.358770290678029
2022-06-30,1.70606038563124,-1.3319942664106499,2.276915611296472,-3.552807864169943,1777.8669932338091,282.2608230998049,26.699575819438117,6.95085970809618
2022-07-31,4.615503420249396,4.217175327419494,3.574952745840315,-6.516098148179397,1817.5504324233484,269.84904177395714,-27.10716955801903,1.5950685975232954
2022-08-31,5.6892139826951995,2.4672339978864404,4.541646166855959,10.873255919982476,1860.6709190579725,268.80743004485834,-5.749731524373711,3.4089658951677295
2022-09-30,5.389709446269504,1.3937760739758103,5.322298597502323,14.610054517588804,1832.4282146263529,272.8008499709255,-8.950994407132569,5.800425812194957
2022-10-31,2.1820198209541983,5.250835080757888,2.8028924579432624,3.1422545575671457,1801.9217807005582,269.3844149460541,-1.1890874022784743,2.224213807773393
2022-11-30,5.841344160106519,-1.1104201415507893,1.5909498350224336,-5.708017853792413,1846.0365535735593,279.7028884679704,-22.988580258892917,4.330509695813717
2022-12-31,2.2793681562260004,1.9410008343268732,6.30089040319551,-3.1923168370157757,1843.32908190464,288.648431837531,44.956625842485025,5.398427776178049
2023-01-31,2.9404977361945077,-1.9091708418606474,3.24199025578243,-9.540233086313332,1874.009644117625,271.540008888684,14.304179256990103,4.695912701561074
2023-02-28,6.0986855383851815,1.7492851359530102,6.021763103514816,12.857470164012476,1813.4177291546623,274.0321564391964,-5.558055147358118,2.128148407692497
2023-03-31,5.37224674285411,-1.5495737945453012,1.966445795104922,-7.056222927746472,1885.5170161916253,281.47075880834655,1.7585213659426735,3.1323074121144368
2023-04-30,6.869175578706335,-1.0494566698554246,5.070830967620766,4.412911887856339,1870.2354444784896,291.9410986769179,5.776203240386849,5.702750706912383
2023-05-31,5.432096692252575,-1.059790025783161,5.559599609240066,-3.14861948281985,1919.1025476662342,280.4235405095768,18.047546668849385,4.325359084792099
2023-06-30,4.762314525016037,3.1936824169285085,0.9923235998130556,3.854450062894836,1863.6851245536593,285.0819346674917,11.254354215719822,1.0313776812574764
2023-07-31,1.2025607587106935,3.9683590341233863,3.6977406428422457,6.2855097087966065,1899.4546579326416,276.60551575841373,43.55135785715339,5.565944560168563
2023-08-31,3.2578685229457514,2.666950120777277,1.7769394309202553,10.74354509268004,1936.0898398397046,279.57774268032966,9.757078632466417,1.2118681296414344
2023-09-30,2.489017757612941,5.697380387796335,1.1020622194912937,-4.83946820598492,1859.832562757227,297.1803012039468,49.37264118586501,5.474402696387393
2023-10-31,2.329922325343127,0.9989646361896325,9.90462220770448,-9.725104283537988,1949.99899935126,297.58689275717273,38.11399661960766,2.2148833609914247
2023-11-30,7.797579160643342,0.28569669025488587,3.5623615272598683,-6.577859248279818,1931.7592835271525,279.22013853082206,-13.319158851413135,6.748440880716281
2023-12-31,3.448232935000703,4.948793025515682,8.193807235619031,12.500466046202629,1876.4489778770444,298.9943947042807,44.4476171715133,3.207644507812507
2024-01-31,7.190349163828349,-0.2112332918443789,2.919086220255757,11.847251939062883,1906.4561893306648,293.5773778358079,-20.690688169161913,2.9615896980284746
2024-02-29,5.233539694979472,5.7057803155248905,6.974275861127328,4.935327554257707,1953.8716021699674,298.99016505358037,35.39597667929533,1.893328301994668
2024-03-31,6.461084776562363,-1.9027642024814693,7.722164668952022,5.012921510841334,1896.4840141217726,291.5634163595391,0.4498634781264066,2.8336252929412895
2024-04-30,4.269778198288941,5.759030613661112,6.158568035774521,6.625916863656386,1954.6605606619787,293.6173599021289,40.237945635605556,6.259904570969203
2024-05-31,4.826779134697693,-1.654720704395391,4.979973791226504,-5.61571803441376,1937.726381009103,293.91919101936435,39.44453520859602,6.978006025763484
2024-06-30,4.19388270364148,5.129144909584569,4.412488684399051,12.860298648123994,1971.9241877600114,298.31636464883,34.4740320094097,3.2098571830410902
2024-07-31,1.9643224084853337,2.221608872690399,3.814248532158455,0.4692631223018271,1921.1014000339708,288.60892467671624,33.20243490456491,3.6916637857272554
2024-08-31,5.91839086446129,5.943718368954403,9.330526870354346,-0.4215367937625629,2010.3754379374132,287.2521914627255,-5.625668872156737,5.332425629216422
2024-09-30,2.6057927183064185,-1.409627482116809,8.390884373983427,2.9729426320709393,2027.2652149093715,293.6481385807778,-23.526457355899826,6.317174682790447
2024-10-31,0.6823697482359038,2.4308342752105663,9.66775565133187,-8.825850830623624,2033.498664189657,302.41997508736887,2.238414301212913,4.558266005120705
2024-11-30,5.341042219303759,5.754420284952792,1.680823623112675,-5.842915781098014,2018.2706225048362,293.2002489587769,-16.118038801079308,3.349154189066976
2024-12-31,1.8283300955528672,2.1847827533611905,7.44324101443462,8.45084041065926,1963.0086240130631,303.4686486664983,25.59608711219694,3.4757310450917425
